,age_type,gender_type,degree_type
16312,1,0,0
16313,7,0,3
16314,2,4,0
16315,3,0,0
16316,6,0,4
16317,0,0,0
16318,1,4,0
16319,4,0,3
16320,3,0,0
16321,3,0,3
16322,5,0,2
16323,3,0,1
16324,5,0,6
16325,2,4,3
16326,3,0,3
16327,1,4,0
16328,1,0,3
16329,5,4,3
16330,5,0,6
16331,3,0,3
16332,3,0,3
16333,0,0,0
16334,4,0,3
16335,2,0,3
16336,9,0,2
16337,4,4,3
16338,0,0,0
16339,4,0,3
16340,2,0,1
16341,3,4,0
16342,1,4,0
16343,2,0,3
16344,3,0,1
16345,0,4,0
16346,4,0,3
16347,1,4,3
16348,2,0,0
16349,0,0,0
16350,1,0,0
16351,4,0,3
16352,5,0,3
16353,4,0,6
16354,9,0,0
16355,4,0,0
16356,4,0,1
16357,6,0,0
16358,2,4,0
16359,3,4,4
16360,6,0,0
16361,1,0,0
16362,0,4,0
16363,4,0,3
16364,0,0,0
16365,5,0,1
16366,1,0,0
16367,5,0,1
16368,4,0,5
16369,3,0,3
16370,3,0,0
16371,2,0,6
16372,2,0,4
16373,5,0,3
16374,2,0,0
16375,5,0,2
16376,4,0,3
16377,4,4,3
16378,0,0,0
16379,1,0,3
16380,1,4,0
16381,0,0,3
16382,2,0,3
16383,9,0,0
16384,3,4,3
16385,6,0,3
16386,2,0,3
16387,2,0,3
16388,1,0,0
16389,6,0,3
16390,0,0,0
16391,4,0,0
16392,1,2,6
16393,4,0,3
16394,4,0,2
16395,6,0,1
16396,0,0,6
16397,3,0,1
16398,3,0,0
16399,0,4,0
16400,0,4,3
16401,2,0,3
16402,3,1,3
16403,2,0,0
16404,4,0,3
16405,4,0,1
16406,5,0,0
16407,4,0,1
16408,2,0,0
16409,1,4,3
16410,1,0,3
16411,3,4,2
16412,6,0,0
16413,7,0,3
16414,5,0,3
16415,4,0,3
16416,0,4,6
16417,1,4,3
16418,1,4,0
16419,2,0,0
16420,3,0,1
16421,1,0,3
16422,2,4,0
16423,2,0,1
16424,4,0,3
16425,5,0,1
16426,1,0,0
16427,6,2,3
16428,0,4,0
16429,2,0,3
16430,1,0,1
16431,4,4,3
16432,2,0,0
16433,3,0,1
16434,1,0,0
16435,0,4,2
16436,6,4,3
16437,7,4,3
16438,2,0,0
16439,0,0,4
16440,3,0,1
16441,4,0,0
16442,2,4,3
16443,9,0,0
16444,0,0,0
16445,1,0,0
16446,3,0,0
16447,4,0,0
16448,2,4,0
16449,1,4,0
16450,1,0,3
16451,4,0,3
16452,0,0,6
16453,4,0,3
16454,4,0,0
16455,0,0,0
16456,9,0,3
16457,2,0,0
16458,2,0,0
16459,6,0,3
16460,4,0,3
16461,9,0,0
16462,0,0,6
16463,1,0,3
16464,2,0,3
16465,4,0,3
16466,9,0,0
16467,2,0,2
16468,7,0,1
16469,4,0,4
16470,3,0,3
16471,1,4,3
16472,4,0,3
16473,7,0,3
16474,2,0,0
16475,3,0,3
16476,1,0,3
16477,1,0,0
16478,2,0,0
16479,0,0,3
16480,2,0,3
16481,4,0,3
16482,5,0,0
16483,0,0,6
16484,3,4,3
16485,6,0,1
16486,3,0,0
16487,4,0,3
16488,6,0,1
16489,0,0,0
16490,1,0,0
16491,0,4,0
16492,2,4,0
16493,3,0,3
16494,0,0,0
16495,2,0,3
16496,3,0,1
16497,3,0,0
16498,1,4,3
16499,4,0,3
16500,4,0,0
16501,2,0,0
16502,1,0,0
16503,2,0,3
16504,6,0,0
16505,5,0,0
16506,5,0,1
16507,8,0,0
16508,2,0,0
16509,3,0,0
16510,3,0,0
16511,0,4,0
16512,4,0,0
16513,1,0,3
16514,1,4,0
16515,2,0,6
16516,2,0,3
16517,5,0,6
16518,0,4,0
16519,3,0,6
16520,8,0,0
16521,0,0,0
16522,2,0,3
16523,7,0,1
16524,4,2,3
16525,4,4,3
16526,0,0,6
16527,0,0,0
16528,0,0,0
16529,6,0,1
16530,4,0,1
16531,4,0,1
16532,5,4,3
16533,10,2,1
16534,8,4,6
16535,1,0,6
16536,4,0,0
16537,0,0,0
16538,6,0,3
16539,8,0,3
16540,4,0,3
16541,2,0,0
16542,0,0,0
16543,6,0,3
16544,2,0,0
16545,3,4,1
16546,2,0,0
16547,2,0,2
16548,2,0,0
16549,1,0,3
16550,7,0,5
16551,3,0,3
16552,1,4,3
16553,0,0,4
16554,2,0,3
16555,1,0,0
16556,6,0,3
16557,2,0,0
16558,2,0,5
16559,2,0,0
16560,0,0,6
16561,6,4,1
16562,1,0,3
16563,2,4,0
16564,0,0,3
16565,4,0,0
16566,4,0,3
16567,1,0,0
16568,0,0,0
16569,1,0,3
16570,2,0,0
16571,3,0,0
16572,9,0,3
16573,2,0,0
16574,2,4,0
16575,1,4,0
16576,6,0,1
16577,2,4,0
16578,2,0,3
16579,3,0,3
16580,1,0,3
16581,4,0,1
16582,0,4,0
16583,2,0,3
16584,7,0,3
16585,3,0,3
16586,0,0,0
16587,2,4,3
16588,2,4,0
16589,5,0,3
16590,4,0,1
16591,5,0,3
16592,2,0,3
16593,3,4,0
16594,6,0,1
16595,5,0,3
16596,0,0,3
16597,2,0,3
16598,2,0,3
16599,8,0,0
16600,4,0,1
16601,0,0,0
16602,1,0,6
16603,1,0,0
16604,5,0,1
16605,2,0,1
16606,1,0,0
16607,1,0,3
16608,0,4,0
16609,6,0,3
16610,2,0,0
16611,2,0,0
16612,3,0,1
16613,4,0,1
16614,0,0,0
16615,4,0,0
16616,6,0,1
16617,2,0,3
16618,5,0,0
16619,1,0,3
16620,1,0,3
16621,3,4,3
16622,1,4,1
16623,4,0,3
16624,6,0,3
16625,5,0,3
16626,0,0,0
16627,4,0,3
16628,2,0,3
16629,0,0,0
16630,0,0,0
16631,3,0,3
16632,8,0,1
16633,3,0,3
16634,8,4,3
16635,2,0,1
16636,6,4,0
16637,0,0,0
16638,2,0,0
16639,1,0,0
16640,5,0,1
16641,1,0,0
16642,0,4,0
16643,3,0,0
16644,2,0,0
16645,3,0,0
16646,3,4,3
16647,1,0,0
16648,8,0,1
16649,1,0,3
16650,5,4,1
16651,1,0,3
16652,0,4,0
16653,3,4,3
16654,3,0,1
16655,4,0,3
16656,1,0,0
16657,1,4,1
16658,4,0,3
16659,0,4,0
16660,0,0,6
16661,2,0,3
16662,0,0,6
16663,7,0,3
16664,0,0,6
16665,5,4,3
16666,0,0,0
16667,2,0,3
16668,5,0,3
16669,5,0,1
16670,2,0,0
16671,1,4,0
16672,4,4,1
16673,4,0,3
16674,2,0,3
16675,2,0,0
16676,3,0,1
16677,0,0,2
16678,1,2,0
16679,3,0,0
16680,4,0,5
16681,3,0,3
16682,6,0,2
16683,2,0,0
16684,2,0,0
16685,0,4,6
16686,4,0,3
16687,2,0,0
16688,2,0,3
16689,2,0,6
16690,2,0,0
16691,0,0,0
16692,7,4,1
16693,3,0,3
16694,8,0,3
16695,6,0,3
16696,1,4,0
16697,6,0,1
16698,0,0,0
16699,3,0,0
16700,2,0,0
16701,2,0,3
16702,4,0,0
16703,1,0,0
16704,0,0,0
16705,7,0,0
16706,2,4,3
16707,2,0,0
16708,4,0,3
16709,0,4,0
16710,1,0,3
16711,0,0,0
16712,2,0,6
16713,5,0,1
16714,3,0,1
16715,6,0,3
16716,0,0,6
16717,1,4,0
16718,5,0,3
16719,9,0,0
16720,4,0,1
16721,2,0,3
16722,10,0,1
16723,6,0,3
16724,0,4,0
16725,5,0,6
16726,4,0,3
16727,1,0,3
16728,2,0,0
16729,5,0,0
16730,2,0,0
16731,1,0,3
16732,5,0,3
16733,4,0,0
16734,0,0,6
16735,2,4,6
16736,7,0,3
16737,1,0,6
16738,1,0,3
16739,3,0,0
16740,2,0,0
16741,2,0,0
16742,5,4,3
16743,1,0,3
16744,1,4,0
16745,1,4,0
16746,0,0,0
16747,4,4,3
16748,5,0,0
16749,3,0,3
16750,2,0,3
16751,1,0,0
16752,0,0,0
16753,2,0,3
16754,2,0,1
16755,1,4,3
16756,4,0,3
16757,3,0,0
16758,8,4,1
16759,2,4,3
16760,2,4,3
16761,1,0,3
16762,6,0,1
16763,7,0,3
16764,2,4,3
16765,6,4,3
16766,0,0,0
16767,1,0,0
16768,4,0,0
16769,2,0,3
16770,2,0,0
16771,0,0,0
16772,4,0,1
16773,1,4,3
16774,2,0,3
16775,1,0,0
16776,3,4,0
16777,5,0,6
16778,4,0,1
16779,0,0,3
16780,6,4,1
16781,2,0,1
16782,2,4,6
16783,8,0,6
16784,4,4,3
16785,4,0,3
16786,2,0,3
16787,0,0,3
16788,5,0,1
16789,1,0,0
16790,3,4,1
16791,2,0,3
16792,0,4,0
16793,3,4,3
16794,2,0,0
16795,2,0,3
16796,10,0,3
16797,0,4,3
16798,4,0,3
16799,5,0,3
16800,2,4,0
16801,2,4,3
16802,3,4,3
16803,3,4,1
16804,0,0,3
16805,6,0,0
16806,4,0,0
16807,4,0,0
16808,3,0,0
16809,2,0,0
16810,7,0,3
16811,1,4,0
16812,1,0,0
16813,0,0,0
16814,2,0,0
16815,2,0,6
16816,3,0,0
16817,3,0,3
16818,2,0,0
16819,1,4,3
16820,1,0,6
16821,10,0,0
16822,3,4,3
16823,2,4,0
16824,6,0,3
16825,4,0,1
16826,0,0,0
16827,0,0,0
16828,0,0,6
16829,0,0,6
16830,4,0,3
16831,4,4,3
16832,0,0,6
16833,0,0,3
16834,1,0,3
16835,0,0,6
16836,1,0,3
16837,4,0,1
16838,0,0,0
16839,4,0,3
16840,3,0,0
16841,6,0,4
16842,0,4,0
16843,1,1,6
16844,5,0,3
16845,2,0,3
16846,0,4,0
16847,5,0,1
16848,4,0,1
16849,0,0,6
16850,5,0,3
16851,0,0,3
16852,9,0,3
16853,1,0,3
16854,1,0,3
16855,6,2,3
16856,1,0,3
16857,0,0,0
16858,5,4,0
16859,6,0,3
16860,1,0,0
16861,0,4,0
16862,10,0,3
16863,0,0,0
16864,4,0,6
16865,4,0,1
16866,1,0,1
16867,2,0,1
16868,6,0,0
16869,4,0,3
16870,0,0,0
16871,2,0,2
16872,2,0,0
16873,6,0,3
16874,0,0,0
16875,0,0,0
16876,1,0,3
16877,3,0,1
16878,2,0,0
16879,5,0,3
16880,6,0,0
16881,2,0,3
16882,4,0,1
16883,4,0,5
16884,1,0,1
16885,4,0,3
16886,5,0,0
16887,2,0,5
16888,0,0,0
16889,7,0,3
16890,9,0,3
16891,7,4,3
16892,7,0,3
16893,0,4,0
16894,2,0,0
16895,3,0,0
16896,1,0,3
16897,2,0,0
16898,5,0,1
16899,2,0,6
16900,4,0,3
16901,0,4,3
16902,1,0,1
16903,9,0,0
16904,3,4,3
16905,9,0,6
16906,4,0,3
16907,8,0,3
16908,1,4,0
16909,0,0,0
16910,1,4,0
16911,1,0,3
16912,7,0,3
16913,5,0,0
16914,4,0,0
16915,1,0,0
16916,2,0,0
16917,5,4,0
16918,2,4,3
16919,7,0,3
16920,5,0,0
16921,3,0,0
16922,1,4,0
16923,4,0,3
16924,2,0,0
16925,1,0,0
16926,2,0,6
16927,5,0,0
16928,0,0,0
16929,2,0,3
16930,2,0,3
16931,2,0,3
16932,5,0,3
16933,9,0,3
16934,0,0,0
16935,0,4,0
16936,0,0,0
16937,3,0,3
16938,4,0,3
16939,3,0,0
16940,2,0,3
16941,3,0,3
16942,0,0,0
16943,3,0,0
16944,2,0,3
16945,2,0,0
16946,5,0,3
16947,4,0,3
16948,6,0,3
16949,3,0,4
16950,0,0,4
16951,4,0,0
16952,1,0,0
16953,2,0,0
16954,0,0,0
16955,0,0,0
16956,7,0,3
16957,4,0,3
16958,2,4,1
16959,4,0,3
16960,1,0,3
16961,3,0,3
16962,2,0,3
16963,0,0,0
16964,10,0,0
16965,5,0,6
16966,6,4,1
16967,1,0,3
16968,7,0,1
16969,2,0,3
16970,0,0,0
16971,2,0,0
16972,4,0,0
16973,1,0,0
16974,4,4,3
16975,3,0,3
16976,1,0,0
16977,1,0,3
16978,0,0,0
16979,0,0,0
16980,3,0,3
16981,8,0,0
16982,3,0,4
16983,7,0,6
16984,4,0,3
16985,1,0,0
16986,1,4,0
16987,1,0,0
16988,3,4,3
16989,3,0,3
16990,2,0,0
16991,2,0,0
16992,4,0,3
16993,4,0,3
16994,0,0,6
16995,2,0,3
16996,1,4,0
16997,0,0,0
16998,5,0,1
16999,0,0,0
17000,2,0,3
17001,0,0,0
17002,1,0,0
17003,4,0,6
17004,2,0,0
17005,8,0,4
17006,2,0,0
17007,1,0,3
17008,1,0,0
17009,2,0,3
17010,1,4,3
17011,3,0,1
17012,3,0,1
17013,0,0,0
17014,1,0,3
17015,2,4,1
17016,8,0,4
17017,4,0,0
17018,3,0,3
17019,3,4,3
17020,2,0,3
17021,2,0,0
17022,0,0,0
17023,2,4,3
17024,5,4,3
17025,5,0,1
17026,7,0,3
17027,3,0,1
17028,4,4,1
17029,1,4,3
17030,0,0,3
17031,0,0,6
17032,3,4,3
17033,0,4,3
17034,2,4,0
17035,1,0,0
17036,5,4,1
17037,2,0,3
17038,0,0,6
17039,7,0,2
17040,3,0,0
17041,5,0,4
17042,7,0,3
17043,0,0,0
17044,2,0,3
17045,1,4,3
17046,4,4,3
17047,1,0,1
17048,5,0,5
17049,2,0,3
17050,7,4,0
17051,1,0,0
17052,0,4,0
17053,0,2,3
17054,1,0,3
17055,0,0,0
17056,4,4,3
17057,2,0,3
17058,2,0,3
17059,5,0,6
17060,0,0,0
17061,0,0,0
17062,9,0,3
17063,5,0,3
17064,0,0,0
17065,7,0,3
17066,7,0,0
17067,4,4,3
17068,0,0,0
17069,2,0,3
17070,6,0,3
17071,6,0,3
17072,1,0,0
17073,1,0,0
17074,7,0,1
17075,4,0,3
17076,6,0,3
17077,4,0,1
17078,3,0,6
17079,0,0,3
17080,2,0,3
17081,6,4,0
17082,4,0,3
17083,4,0,3
17084,0,0,0
17085,7,0,0
17086,3,4,3
17087,4,4,3
17088,1,0,0
17089,2,0,0
17090,1,4,0
17091,0,0,6
17092,5,0,1
17093,2,0,3
17094,1,4,0
17095,3,0,1
17096,1,0,0
17097,0,0,3
17098,6,0,3
17099,6,0,3
17100,1,0,0
17101,5,4,1
17102,1,0,0
17103,0,0,0
17104,1,0,3
17105,0,4,0
17106,7,0,3
17107,0,0,3
17108,3,4,3
17109,8,0,3
17110,2,0,3
17111,2,0,3
17112,0,0,0
17113,2,4,3
17114,0,4,2
17115,2,4,0
17116,6,0,3
17117,0,4,0
17118,6,2,3
17119,4,0,0
17120,0,0,6
17121,2,0,2
17122,1,0,0
17123,7,0,5
17124,0,0,0
17125,2,0,3
17126,6,4,0
17127,0,0,0
17128,3,0,3
17129,3,0,0
17130,0,0,0
17131,0,0,0
17132,2,0,0
17133,2,0,3
17134,9,4,5
17135,2,0,0
17136,2,0,4
17137,2,0,3
17138,4,0,1
17139,1,4,3
17140,4,0,3
17141,2,4,3
17142,0,0,0
17143,2,4,0
17144,2,4,3
17145,2,0,1
17146,2,0,3
17147,2,0,3
17148,7,0,0
17149,4,1,3
17150,4,3,0
17151,5,0,1
17152,1,4,0
17153,2,0,3
17154,0,0,0
17155,6,0,3
17156,2,0,6
17157,4,4,1
17158,5,0,0
17159,2,0,3
17160,4,0,3
17161,2,0,0
17162,3,4,3
17163,2,0,3
17164,0,4,0
17165,2,0,0
17166,0,0,0
17167,0,0,4
17168,1,0,0
17169,1,4,0
17170,4,0,3
17171,1,0,0
17172,9,0,3
17173,3,0,0
17174,8,0,1
17175,1,0,3
17176,6,0,0
17177,7,0,3
17178,2,4,3
17179,4,4,1
17180,5,4,1
17181,2,0,3
17182,0,0,0
17183,5,0,1
17184,0,0,3
17185,2,0,3
17186,2,0,0
17187,0,0,3
17188,0,0,0
17189,2,4,3
17190,3,0,1
17191,2,0,0
17192,1,0,0
17193,5,0,3
17194,0,0,4
17195,0,0,1
17196,3,0,3
17197,2,0,1
17198,6,0,3
17199,3,0,3
17200,0,0,6
17201,6,0,1
17202,2,0,3
17203,0,0,6
17204,3,0,0
17205,2,0,3
17206,5,0,0
17207,1,4,3
17208,2,0,3
17209,2,0,0
17210,3,0,3
17211,3,0,3
17212,3,0,0
17213,7,0,0
17214,3,0,3
17215,1,0,3
17216,1,0,0
17217,0,0,6
17218,2,0,3
17219,3,0,6
17220,3,0,3
17221,1,0,0
17222,9,0,1
17223,6,0,1
17224,2,0,1
17225,3,0,3
17226,2,0,0
17227,4,0,3
17228,1,0,0
17229,2,0,3
17230,5,1,1
17231,2,4,3
17232,6,0,1
17233,1,0,0
17234,3,0,3
17235,0,0,0
17236,1,0,0
17237,2,0,0
17238,0,4,0
17239,2,0,0
17240,1,0,2
17241,4,4,3
17242,2,0,4
17243,3,0,3
17244,1,0,6
17245,0,0,0
17246,2,0,0
17247,1,0,0
17248,4,0,0
17249,7,0,3
17250,8,4,1
17251,0,0,0
17252,6,0,3
17253,7,0,3
17254,5,0,6
17255,6,0,0
17256,9,0,3
17257,2,4,3
17258,3,0,3
17259,3,0,3
17260,4,0,1
17261,2,0,0
17262,2,4,3
17263,8,0,3
17264,0,4,0
17265,1,0,0
17266,7,0,1
17267,2,0,3
17268,4,0,1
17269,5,1,3
17270,2,4,3
17271,2,0,3
17272,3,0,0
17273,5,0,3
17274,2,0,3
17275,2,0,3
17276,0,0,0
17277,3,0,3
17278,1,0,0
17279,4,0,1
17280,0,0,6
17281,1,4,3
17282,7,0,3
17283,1,0,3
17284,6,0,5
17285,1,0,0
17286,5,0,3
17287,6,0,1
17288,0,4,0
17289,1,0,0
17290,3,0,3
17291,1,0,0
17292,4,4,1
17293,3,0,3
17294,0,0,0
17295,2,4,3
17296,1,0,3
17297,8,0,1
17298,0,0,1
17299,1,0,6
17300,1,0,3
17301,2,0,3
17302,3,0,3
17303,5,0,0
17304,1,0,3
17305,8,0,3
17306,3,4,3
17307,4,0,1
17308,6,4,5
17309,1,4,0
17310,5,0,1
17311,0,4,6
17312,1,0,0
17313,7,4,1
17314,4,0,3
17315,3,0,1
17316,6,0,3
17317,1,4,0
17318,0,4,3
17319,2,0,0
17320,2,0,3
17321,2,0,3
17322,6,0,6
17323,0,4,3
17324,3,0,3
17325,7,0,3
17326,4,4,3
17327,6,1,6
17328,0,4,0
17329,0,0,3
17330,2,0,0
17331,7,0,1
17332,1,0,0
17333,3,0,3
17334,3,0,0
17335,2,4,0
17336,1,0,0
17337,2,0,3
17338,1,4,3
17339,4,0,0
17340,8,0,6
17341,1,0,3
17342,2,0,1
17343,3,4,3
17344,2,0,0
17345,1,0,0
17346,1,0,0
17347,3,0,0
17348,2,4,0
17349,5,0,1
17350,0,4,0
17351,6,0,3
17352,9,0,0
17353,8,0,2
17354,1,4,0
17355,5,2,3
17356,4,4,1
17357,2,0,3
17358,1,0,1
17359,0,0,2
17360,0,0,0
17361,1,4,3
17362,3,0,2
17363,2,4,0
17364,3,0,3
17365,6,0,1
17366,2,0,3
17367,0,0,0
17368,2,0,0
17369,5,0,1
17370,0,0,0
17371,2,4,3
17372,9,0,4
17373,8,0,3
17374,0,3,3
17375,4,4,3
17376,4,0,0
17377,4,0,3
17378,1,0,3
17379,0,0,0
17380,3,0,0
17381,2,0,0
17382,0,0,0
17383,4,4,1
17384,2,0,3
17385,1,0,3
17386,4,0,0
17387,1,4,0
17388,0,0,0
17389,1,0,3
17390,9,0,1
17391,0,4,0
17392,3,0,3
17393,0,4,0
17394,2,0,3
17395,2,4,0
17396,5,0,6
17397,2,0,0
17398,2,0,3
17399,1,0,3
17400,0,4,0
17401,2,0,3
17402,1,0,0
17403,1,4,3
17404,6,0,3
17405,7,0,1
17406,6,0,3
17407,7,0,6
17408,4,0,0
17409,3,0,0
17410,2,0,3
17411,6,0,3
17412,9,0,3
17413,6,4,1
17414,2,4,0
17415,1,0,3
17416,8,4,2
17417,3,0,2
17418,2,4,0
17419,0,0,6
17420,0,0,0
17421,2,0,1
17422,5,2,0
17423,1,0,0
17424,3,0,3
17425,0,0,0
17426,1,0,0
17427,2,0,4
17428,4,0,0
17429,1,4,0
17430,2,0,3
17431,5,0,5
17432,9,0,0
17433,1,0,3
17434,1,0,0
17435,1,4,0
17436,3,0,3
17437,0,4,0
17438,5,0,3
17439,0,2,0
17440,0,4,3
17441,1,4,0
17442,3,0,0
17443,0,0,0
17444,6,4,1
17445,1,0,3
17446,0,4,6
17447,4,4,0
17448,1,0,3
17449,4,0,3
17450,2,0,3
17451,3,4,0
17452,0,0,0
17453,2,0,0
17454,2,0,0
17455,2,0,0
17456,1,0,3
17457,6,0,3
17458,1,0,3
17459,3,1,3
17460,0,0,0
17461,5,4,4
17462,4,0,3
17463,2,4,0
17464,2,0,3
17465,0,0,0
17466,4,4,0
17467,2,0,3
17468,6,0,3
17469,2,4,1
17470,9,0,1
17471,0,4,0
17472,0,0,6
17473,3,0,6
17474,7,0,3
17475,6,0,0
17476,0,0,0
17477,0,0,0
17478,0,4,3
17479,1,4,0
17480,1,0,0
17481,0,0,3
17482,2,0,3
17483,2,0,3
17484,0,4,3
17485,5,0,1
17486,0,0,6
17487,5,0,6
17488,4,0,1
17489,0,0,6
17490,6,4,0
17491,0,0,0
17492,2,0,0
17493,3,0,3
17494,1,0,3
17495,4,0,6
17496,2,0,3
17497,5,0,0
17498,2,4,0
17499,2,0,0
17500,4,4,1
17501,0,3,0
17502,10,2,2
17503,5,0,1
17504,3,0,0
17505,1,0,0
17506,0,4,6
17507,0,0,3
17508,0,4,0
17509,4,0,3
17510,2,0,6
17511,1,0,0
17512,2,0,2
17513,4,4,3
17514,2,4,3
17515,5,0,0
17516,5,0,3
17517,3,4,3
17518,1,0,3
17519,3,0,0
17520,0,0,6
17521,0,0,3
17522,8,0,3
17523,4,0,1
17524,0,0,0
17525,6,0,0
17526,6,4,0
17527,0,0,0
17528,2,0,0
17529,8,0,0
17530,0,4,3
17531,6,0,3
17532,2,0,0
17533,3,0,6
17534,0,0,0
17535,4,0,2
17536,2,0,6
17537,1,0,0
17538,3,0,0
17539,0,0,0
17540,5,0,3
17541,3,0,4
17542,0,0,0
17543,1,4,3
17544,0,0,0
17545,4,0,1
17546,5,0,1
17547,3,0,3
17548,4,0,6
17549,8,0,3
17550,5,0,3
17551,3,0,0
17552,1,0,3
17553,5,0,3
17554,7,0,0
17555,3,0,0
17556,3,4,3
17557,0,0,0
17558,0,4,3
17559,0,0,6
17560,0,0,3
17561,2,0,0
17562,1,0,0
17563,1,0,3
17564,2,4,3
17565,0,0,4
17566,8,0,3
17567,3,0,0
17568,0,0,6
17569,0,0,6
17570,2,0,0
17571,3,0,3
17572,1,0,3
17573,2,0,0
17574,1,4,3
17575,0,4,0
17576,4,4,3
17577,3,2,3
17578,3,0,1
17579,2,4,0
17580,3,0,3
17581,5,4,2
17582,3,2,3
17583,5,0,1
17584,7,0,0
17585,2,0,0
17586,3,4,0
17587,1,0,5
17588,4,0,3
17589,0,0,0
17590,7,0,3
17591,2,4,0
17592,3,0,1
17593,4,4,0
17594,0,0,0
17595,0,0,2
17596,4,0,6
17597,4,0,1
17598,2,0,3
17599,7,0,1
17600,1,0,0
17601,0,0,0
17602,0,0,0
17603,0,4,0
17604,1,0,0
17605,4,0,3
17606,6,0,3
17607,2,0,3
17608,2,4,3
17609,5,4,3
17610,2,0,1
17611,2,0,1
17612,8,0,3
17613,0,0,6
17614,4,0,3
17615,7,0,3
17616,7,0,0
17617,1,4,0
17618,3,2,3
17619,1,4,3
17620,0,4,2
17621,1,2,0
17622,4,0,3
17623,3,0,3
17624,1,4,3
17625,0,0,0
17626,7,0,3
17627,6,0,3
17628,3,0,0
17629,1,0,0
17630,1,0,0
17631,0,4,0
17632,2,0,3
17633,10,1,4
17634,1,0,0
17635,2,4,0
17636,0,0,3
17637,9,0,1
17638,1,0,3
17639,7,0,0
17640,9,0,5
17641,0,4,3
17642,0,4,0
17643,1,4,6
17644,3,4,3
17645,1,4,3
17646,3,0,5
17647,0,0,0
17648,3,0,3
17649,2,0,0
17650,2,0,0
17651,4,0,3
17652,0,4,3
17653,8,0,3
17654,2,0,3
17655,3,4,0
17656,1,0,0
17657,0,0,3
17658,2,0,3
17659,6,0,0
17660,5,0,1
17661,0,0,0
17662,1,0,0
17663,1,0,0
17664,2,0,3
17665,1,0,0
17666,1,0,3
17667,3,0,3
17668,0,4,0
17669,6,0,5
17670,6,0,3
17671,3,0,0
17672,5,0,1
17673,3,0,0
17674,0,0,0
17675,1,0,0
17676,0,0,0
17677,1,0,3
17678,0,0,0
17679,2,0,3
17680,1,2,0
17681,1,0,3
17682,5,4,0
17683,0,0,0
17684,2,0,2
17685,0,0,0
17686,4,4,3
17687,1,0,0
17688,5,4,1
17689,4,4,1
17690,1,4,3
17691,3,0,1
17692,0,4,0
17693,6,0,1
17694,0,0,0
17695,3,4,3
17696,3,0,1
17697,3,0,3
17698,1,0,0
17699,2,0,6
17700,1,0,0
17701,0,4,6
17702,2,0,0
17703,3,0,4
17704,2,0,6
17705,3,0,3
17706,1,0,0
17707,1,0,0
17708,1,0,6
17709,4,0,0
17710,1,0,6
17711,2,1,1
17712,3,0,0
17713,1,0,3
17714,0,2,2
17715,2,0,3
17716,6,0,1
17717,1,0,3
17718,0,0,3
17719,2,0,0
17720,6,0,3
17721,4,0,0
17722,2,0,1
17723,0,4,3
17724,4,0,3
17725,0,0,0
17726,8,0,1
17727,3,0,0
17728,6,0,1
17729,4,0,6
17730,3,4,3
17731,3,0,1
17732,4,0,1
17733,7,0,3
17734,3,4,3
17735,2,0,3
17736,2,0,3
17737,0,4,0
17738,0,0,0
17739,8,4,3
17740,0,4,0
17741,0,0,6
17742,1,0,6
17743,1,0,0
17744,0,0,0
17745,5,0,1
17746,1,0,4
17747,4,0,3
17748,2,0,0
17749,6,4,1
17750,5,0,0
17751,1,0,0
17752,5,4,3
17753,1,0,0
17754,1,0,0
17755,1,4,0
17756,0,0,6
17757,2,0,1
17758,5,0,3
17759,3,0,3
17760,1,4,6
17761,3,0,1
17762,1,0,3
17763,1,0,0
17764,7,4,3
17765,0,4,0
17766,3,0,0
17767,4,0,3
17768,1,0,0
17769,2,0,0
17770,0,0,3
17771,4,0,1
17772,1,0,0
17773,1,0,0
17774,8,0,3
17775,0,0,0
17776,0,0,0
17777,7,0,1
17778,2,4,3
17779,2,0,0
17780,2,4,3
17781,2,4,3
17782,5,0,0
17783,3,4,3
17784,0,0,0
17785,3,0,3
17786,7,0,3
17787,3,0,4
17788,1,4,0
17789,3,0,4
17790,2,0,0
17791,0,0,3
17792,4,0,3
17793,2,4,3
17794,9,0,3
17795,2,2,0
17796,2,0,3
17797,0,0,6
17798,3,0,3
17799,3,4,3
17800,2,0,3
17801,1,0,0
17802,4,0,0
17803,1,0,0
17804,8,4,1
17805,1,0,3
17806,4,0,3
17807,7,0,0
17808,3,0,3
17809,1,0,3
17810,1,0,2
17811,3,0,3
17812,5,0,3
17813,3,4,0
17814,2,0,0
17815,2,1,0
17816,1,0,6
17817,2,0,3
17818,5,0,0
17819,3,0,3
17820,0,0,0
17821,5,0,3
17822,9,0,1
17823,1,0,3
17824,5,0,1
17825,7,0,3
17826,6,0,0
17827,3,0,3
17828,6,0,5
17829,1,0,3
17830,5,0,4
17831,3,0,3
17832,4,0,3
17833,0,0,0
17834,0,0,0
17835,1,0,3
17836,4,0,3
17837,6,4,2
17838,6,0,1
17839,2,0,0
17840,8,0,3
17841,2,0,6
17842,3,0,3
17843,3,0,3
17844,1,0,0
17845,4,0,1
17846,5,4,1
17847,3,0,1
17848,2,0,3
17849,3,4,5
17850,0,0,4
17851,6,0,1
17852,4,0,0
17853,4,4,3
17854,0,2,0
17855,1,0,3
17856,1,0,0
17857,5,0,1
17858,2,0,5
17859,0,0,0
17860,2,0,5
17861,5,0,0
17862,5,0,1
17863,1,4,0
17864,1,0,6
